col0 col1 col2 col3
"2017-08-09 16:50:58.178000" 951725.1750900124 1405861.1750900124 20.081857587070974
"2017-08-09 16:55:20.966000" 951361.9847631115 1404839.9847631112 20.078963302660213
"2017-08-09 16:59:43.763000" 951607.962864191 1402875.962864191 20.076035176428597
"2017-08-09 17:04:06.592000" 950928.4093910495 1403433.4093910493 20.073078821602937
"2017-08-09 17:08:29.131000" 952396.6255459604 1404065.6255459604 20.070087780524915
"2017-08-10 16:28:53.013000" 942010.5150838364 1422013.5150838364 20.06730808514626
"2017-08-10 16:33:15.969000" 928760.8666666669 1401749.8666666667 20.063867885243113
"2017-08-10 16:37:38.806000" 928031.4333333332 1399558.4333333338 20.060367519800263
"2017-08-10 16:42:01.586000" 925018.0078782215 1397380.0078782216 20.056854845509097
"2017-08-10 16:46:24.591000" 926212.4999999999 1397578.5 20.05345364561352
"2017-08-10 16:50:47.225000" 926198.7333333333 1394173.7333333334 20.049327838390465
"2017-08-10 16:55:09.923000" 926922.2986199083 1395901.2986199083 20.045620553353174
"2017-08-10 16:59:32.589000" 925401.9406567762 1396269.9406567763 20.041941828945227
"2017-08-10 17:03:55.276000" 925874.2937764594 1397122.2937764595 20.038017830244492
"2017-08-10 17:08:17.999000" 926333.3999999999 1398394.4 20.03426083624012
"2017-08-11 16:28:54.059000" 950930.1800240035 1431639.1800240036 20.25194731622506
"2017-08-11 16:33:16.826000" 939319.8348336334 1410860.8348336334 20.253759967209977
"2017-08-11 16:37:39.644000" 936199.2333333336 1405233.2333333334 20.2556185462936
"2017-08-11 16:42:03.148000" 936084.9333333332 1403829.933333333 20.25750251369198
"2017-08-11 16:46:25.881000" 934760.5037353254 1404795.5037353258 20.25941427995803
"2017-08-11 16:50:48.357000" 935275.7333333334 1402158.7333333334 20.261349503214213
"2017-08-11 16:55:10.983000" 935459.7 1403072.6999999997 20.26330201285182
"2017-08-11 16:59:34.590000" 934510.2002533588 1402999.200253359 20.2652848799523
"2017-08-11 17:03:57.209000" 935650.8333333335 1402699.8333333335 20.267298836006677
"2017-08-11 17:08:19.813000" 934708.0666666668 1402560.066666667 20.269331853937526
"2017-08-14 16:28:52.970000" 939537.605566123 1431733.6055661228 20.234155854289174
"2017-08-14 16:33:17.092000" 925560.6666666665 1411650.6666666665 20.23539013560492
"2017-08-14 16:37:41.642000" 923308.4666666666 1408215.4666666668 20.23666975084794
"2017-08-14 16:42:04.902000" 922943.3999999999 1408554.4 20.238041178187398
"2017-08-14 16:46:28.462000" 921284.3632272048 1405936.3632272044 20.239191650487456
"2017-08-14 16:50:51.587000" 922175.5333333333 1406372.5333333332 20.24044931333495
"2017-08-14 16:55:14.724000" 922865.4666666668 1406070.4666666666 20.24178682555723
"2017-08-14 16:59:38.354000" 922146.4333333336 1405649.4333333336 20.243098499651346
"2017-08-14 17:04:01.579000" 921891.7 1405876.7000000002 20.24450870627694
"2017-08-14 17:08:24.675000" 920618.3830227056 1405417.3830227056 20.245912837331
"2017-08-15 16:28:55.748000" 938272.7183239439 1426140.7183239441 20.60477356305228
"2017-08-15 16:33:19.803000" 924077.3999999999 1407034.4 20.61472144549732
"2017-08-15 16:37:42.941000" 922296.7747807823 1403459.7747807824 20.624647341680525
"2017-08-15 16:42:06.778000" 922009.8 1401890.8000000003 20.634534415245795
"2017-08-15 16:46:30.659000" 922109.4666666669 1403533.4666666668 20.644409664174084
"2017-08-15 16:51:54.506000" 922982.2666666668 1401390.266666667 20.65642805614766
"2017-08-15 16:56:18.051000" 920859.1000000003 1402698.1 20.666138487878886
"2017-08-15 17:01:53.837000" 920392.5879214322 1401949.5879214325 20.678359951005394
"2017-08-15 17:08:35.478000" 920136.0666666668 1403661.066666667 20.688895945581816
"2017-08-16 16:28:53.143000" 939172.7705027338 1430134.7705027338 20.115105663611434
"2017-08-16 16:33:16.115000" 924438.8333333334 1408144.833333333 20.113014350271914
"2017-08-16 16:37:38.777000" 924714.4333333336 1405528.4333333336 20.110895168538534
"2017-08-16 16:42:01.361000" 922151.3000000002 1402755.3000000003 20.10875629152469
"2017-08-16 16:46:24.143000" 921986.120832222 1401785.120832222 20.10657298035071
"2017-08-16 16:50:46.845000" 922588.1000000003 1402880.1 20.104382026174157
"2017-08-16 16:55:09.615000" 922072.9333333332 1401535.9333333333 20.102147182395395
"2017-08-16 16:59:32.267000" 921641.9000000001 1401527.9000000001 20.09988201925973
"2017-08-16 17:03:55.064000" 921905.4333333331 1401338.4333333333 20.097602772262913
"2017-08-16 17:08:17.543000" 921172.4333333336 1401910.4333333336 20.09529397584627
"2017-08-17 16:28:52.828000" 939458.3509567307 1425191.3509567305 19.912945405343873
"2017-08-17 16:33:15.279000" 927741.4333333333 1405144.433333333 19.90583884804895
"2017-08-17 16:37:38.968000" 924258.1333333332 1402776.1333333333 19.89829656072257
"2017-08-17 16:42:01.309000" 923279.1333333331 1400004.1333333333 19.890729440701794
"2017-08-17 16:46:23.750000" 924427.3333333334 1400624.3333333335 19.883145800501705
"2017-08-17 16:50:46.373000" 922978.7999999999 1400572.7999999998 19.875628447308987
"2017-08-17 16:55:09.061000" 922205.0999999997 1400530.0999999999 19.867944397101066
"2017-08-17 16:59:31.863000" 923438.9481264168 1401311.9481264167 19.86021130512654
"2017-08-17 17:03:54.565000" 922216.9000000001 1399596.9 19.852615061019314
"2017-08-17 17:08:17.027000" 922386.7999999998 1398911.7999999998 19.844974974481392
"2017-08-18 16:28:52.670000" 938294.1867351363 1428648.1867351362 20.817180913854735
"2017-08-18 16:33:15.966000" 925034.7333333335 1408688.7333333336 20.824217569630015
"2017-08-18 16:37:38.717000" 923703.8666666667 1406188.8666666667 20.830556090530507
"2017-08-18 16:42:01.794000" 921701.7 1404675.6999999997 20.836168084851238
"2017-08-18 16:46:24.592000" 922406.4666666669 1404747.4666666668 20.84096601835752
"2017-08-18 16:50:47.476000" 920591.9857652431 1404587.9857652434 20.844929018974966
"2017-08-18 16:55:10.411000" 921305.5000000001 1403067.4999999998 20.84801087139326
"2017-08-18 16:59:33.099000" 921084.8 1401849.8 20.85017163022395
"2017-08-18 17:03:55.753000" 921772.4333333333 1404338.433333333 20.851379539584837
"2017-08-18 17:08:18.256000" 920356.1594879318 1402986.159487932 20.851580972206925
"2017-08-19 16:28:53.133000" 936786.0333333334 1426151.0333333337 20.44027091628081
"2017-08-19 16:33:17.027000" 924599.9333333333 1406842.933333333 20.446966750214923
"2017-08-19 16:37:40.221000" 921771.6333333334 1404283.6333333338 20.453802998833034
"2017-08-19 16:42:03.852000" 921463.1743406793 1401454.1743406793 20.460905022784047
"2017-08-19 16:46:27.072000" 920645.6619995334 1400507.6619995332 20.467633551896853
"2017-08-19 16:50:50.105000" 920697.7999999998 1399739.7999999998 20.47476353054831
"2017-08-19 16:55:13.224000" 919970.1000000002 1399625.1000000003 20.482124056302034
"2017-08-19 16:59:36.722000" 919660.2333333334 1401795.2333333336 20.48876727273169
"2017-08-19 17:04:00.227000" 920271.4131377125 1401279.4131377125 20.49600983147448
"2017-08-19 17:08:23.347000" 918768.9345869173 1400075.934586917 20.503167178365395
"2017-08-20 16:28:55.624000" 937361.1333333333 1420669.133333333 20.1486075577496
"2017-08-20 16:34:40.949000" 922780.6999999998 1399562.7000000002 20.147147697254432
"2017-08-20 16:39:04.329000" 923006.8707827711 1399132.870782771 20.14593979627599
"2017-08-20 16:43:27.370000" 920064.3354120122 1396919.3354120122 20.144710106219215
"2017-08-20 16:48:53.504000" 921140.0000000002 1395011.0 20.143224486032864
"2017-08-20 16:53:17.415000" 920833.8763629086 1395485.8763629086 20.14191207416985
"2017-08-20 16:57:40.897000" 920120.5815271758 1396744.5815271754 20.140878339152813
"2017-08-20 17:02:04.124000" 920091.80357381 1395277.80357381 20.139557549364326
"2017-08-20 17:06:28.722000" 921723.9333333333 1394130.9333333336 20.138256966419057
"2017-08-20 17:12:15.732000" 920498.0666666669 1394741.066666667 20.136443360319216
"2017-08-21 16:28:53.073000" 953023.6333333334 1428164.6333333335 9.868880505196406
"2017-08-21 16:33:15.761000" 940073.8 1407374.7999999998 9.868746362001012
"2017-08-21 16:37:38.362000" 937515.1999999998 1402938.2 9.868613531862191
"2017-08-21 16:42:00.818000" 936710.7333333334 1401680.7333333334 9.868473457018998
"2017-08-21 16:46:23.248000" 937493.5472578764 1401675.547257876 9.868327579530769
"2017-08-21 16:50:45.597000" 935643.1333333333 1402315.1333333335 9.86818709903172
"2017-08-21 16:55:08.326000" 937421.466666667 1402476.466666667 9.868048037824316
"2017-08-21 16:59:31.041000" 935149.4311914365 1405792.4311914367 9.867908771681776
"2017-08-21 17:03:53.640000" 935919.4 1400716.4000000001 9.867760678190184
"2017-08-21 17:08:16.194000" 936614.8999999999 1401310.9 9.867617922042477
"2017-08-22 16:28:59.326000" 980391.6666666665 1431434.6666666667 20.197798095706688
"2017-08-22 16:33:22.849000" 968441.1333333331 1412270.1333333333 20.197720886867863
"2017-08-22 16:37:46.624000" 966451.0977097712 1408897.0977097712 20.19765348291287
"2017-08-22 16:42:09.229000" 965017.1333333331 1406740.1333333328 20.197579783477664
"2017-08-22 16:46:31.530000" 965331.9109214565 1407289.9109214563 20.19751107981992
"2017-08-22 16:50:54.096000" 965347.8837178287 1406170.8837178284 20.19743641471433
"2017-08-22 16:55:16.573000" 963813.937129142 1404406.9371291422 20.197355173284926
"2017-08-22 16:59:39.090000" 963566.9666666666 1404738.9666666666 20.197284559023
"2017-08-22 17:04:01.499000" 964858.2968557236 1404868.2968557235 20.19719669946101
"2017-08-22 17:08:24.096000" 964404.5666666667 1407271.566666667 20.197124834128612
"2017-08-23 16:28:59.619000" 1463581.2999999998 1445185.2999999998 20.391821677858058
"2017-08-23 16:33:23.230000" 1447056.5333333332 1427553.5333333332 20.397477068696453
"2017-08-23 16:37:45.994000" 1443010.9666666666 1423537.9666666663 20.403212367042386
"2017-08-23 16:42:08.467000" 1442175.7333333334 1421165.7333333334 20.408991140515923
"2017-08-23 16:46:31.007000" 1442149.097746366 1420815.0977463657 20.414832572617467
"2017-08-23 16:50:53.601000" 1440483.033333333 1420019.0333333332 20.420734036242848
"2017-08-23 16:55:16.359000" 1439910.7550755073 1420094.7550755073 20.426679602302123
"2017-08-23 16:59:39.092000" 1440335.3333333335 1419511.3333333335 20.432690039593723
"2017-08-23 17:04:01.408000" 1439862.4333333336 1421567.4333333336 20.4387655339161
"2017-08-23 17:08:24.102000" 1439013.6 1419325.5999999996 20.444865377583902
"2017-08-24 16:28:50.148000" 955284.1333333333 1435162.1333333333 20.19293089275195
"2017-08-24 16:33:13.073000" 942947.7666666668 1414275.7666666668 20.192858091348633
"2017-08-24 16:37:35.792000" 941236.1959463966 1411419.1959463968 20.19279511868098
"2017-08-24 16:41:58.184000" 939013.9333333332 1409379.933333333 20.19270908832812
"2017-08-24 16:46:20.886000" 939535.4912292405 1409555.4912292408 20.192644751774793
"2017-08-24 16:50:43.440000" 939353.7666666666 1408429.7666666666 20.192568518172493
"2017-08-24 16:55:06.232000" 938230.7333333329 1408570.7333333332 20.19249145929691
"2017-08-24 16:59:28.932000" 939642.6999999997 1408731.6999999997 20.19240815680048
"2017-08-24 17:03:51.455000" 939540.6333333333 1407711.6333333328 20.192329854069413
"2017-08-24 17:08:14.123000" 938352.8 1406782.7999999998 20.192250793399182
"2017-08-25 16:28:52.669000" 1023505.0655639302 1429917.0655639302 20.679306953608936
"2017-08-25 16:33:16.409000" 1009280.8333333334 1409261.8333333333 20.689217261500644
"2017-08-25 16:37:38.959000" 1008792.5999999996 1406332.5999999996 20.69911452603383
"2017-08-25 16:42:01.746000" 1007524.6702007069 1404394.670200707 20.708886159244702
"2017-08-25 16:46:24.210000" 1006172.2333333334 1403382.2333333334 20.718484962672928
"2017-08-25 16:50:47.046000" 1005605.0999999996 1403900.0999999996 20.72798226387255
"2017-08-25 16:55:09.951000" 1006174.5333333337 1402180.5333333337 20.737298354109853
"2017-08-25 16:59:32.659000" 1004882.7666666666 1402147.766666667 20.746458683190887
"2017-08-25 17:03:55.208000" 1006078.4000000001 1404375.4 20.755401743630877
"2017-08-25 17:08:18.116000" 1005394.9337467905 1407141.9337467905 20.764162093971024
"2017-08-26 16:28:51.069000" 948226.4333333333 1429176.4333333336 20.127479088712807
"2017-08-26 16:33:14.438000" 934449.2000000001 1407524.2000000002 20.12542739111934
"2017-08-26 16:37:36.980000" 933286.6445007673 1404336.6445007673 20.12388015458178
"2017-08-26 16:41:59.681000" 933049.9719981332 1402265.971998133 20.1219882776082
"2017-08-26 16:46:22.182000" 933155.5652608767 1399792.565260877 20.120155948562317
"2017-08-26 16:50:44.738000" 931886.666222074 1399975.666222074 20.118260357298432
"2017-08-26 16:55:07.129000" 931525.2011202984 1398817.2011202986 20.11645316306057
"2017-08-26 16:59:29.756000" 931860.2000000003 1399513.2000000002 20.115218994967957
"2017-08-26 17:03:52.270000" 935420.3 1400814.2999999998 20.11264353929895
"2017-08-26 17:08:14.584000" 931263.2 1398936.2000000002 20.11080980412988
"2017-08-27 16:28:54.121000" 944851.7000000002 1419916.7000000002 19.943684714266748
"2017-08-27 16:33:17.328000" 930734.3739791327 1400354.3739791329 19.937165145119913
"2017-08-27 16:37:39.948000" 929891.0374716631 1396858.0374716632 19.93074767683007
"2017-08-27 16:42:02.620000" 928455.2333333332 1393541.2333333334 19.924129152004337
"2017-08-27 16:46:25.501000" 927724.4000000001 1394696.3999999994 19.91752566457727
"2017-08-27 16:50:48.059000" 927387.8999999998 1394411.8999999997 19.910882354327775
"2017-08-27 16:55:11.871000" 926646.6715562076 1394622.6715562074 19.904207888473703
"2017-08-27 16:59:34.516000" 927818.166666667 1393315.166666667 19.89741271605894
"2017-08-27 17:03:57.745000" 928227.3210963288 1393591.3210963286 19.890946324690248
"2017-08-27 17:08:20.568000" 926808.9 1392216.9 19.883676169438548
"2017-08-28 16:28:54.242000" 945187.333333333 1415275.333333333 20.18845802692979
"2017-08-28 16:33:17.547000" 931813.7 1396382.7000000002 20.188413880965694
"2017-08-28 16:37:40.509000" 930010.6171632579 1394558.617163258 20.18837403639153
"2017-08-28 16:42:03.219000" 929221.0666666664 1393020.0666666664 20.188338676176333
"2017-08-28 16:46:26.242000" 929137.7944255518 1390089.7944255518 20.188291238119962
"2017-08-28 16:50:49.253000" 929396.5136540963 1390741.5136540965 20.18825371290441
"2017-08-28 16:55:12.088000" 929004.4999999998 1390100.5 20.18819572509837
"2017-08-28 16:59:34.917000" 929591.2666666668 1391569.2666666666 20.18815606188484
"2017-08-28 17:03:57.772000" 929738.4302430245 1392125.4302430246 20.188109815335125
"2017-08-28 17:08:20.529000" 928518.9333333331 1391607.933333333 20.188070767178317
"2017-08-29 16:29:00.669000" 959235.2381904857 1420864.238190486 20.42265497359296
"2017-08-29 16:33:23.045000" 949575.6333333335 1404136.6333333338 20.4292676896108
"2017-08-29 16:37:45.605000" 947711.9961662831 1399835.9961662833 20.436250773916463
"2017-08-29 16:42:08.202000" 946692.5508870216 1398645.5508870215 20.443246478967218
"2017-08-29 16:46:31.017000" 945502.7666666665 1398666.7666666666 20.450250566975615
"2017-08-29 16:50:53.710000" 946215.2000000002 1397814.2 20.4573853293507
"2017-08-29 16:55:16.278000" 945405.3860719404 1398053.3860719404 20.464589222311822
"2017-08-29 16:59:39.043000" 944686.5968516541 1397274.5968516544 20.47191531341798
"2017-08-29 17:04:01.928000" 944616.533333333 1397091.5333333327 20.479151457911463
"2017-08-29 17:08:24.672000" 945817.0333333332 1399398.0333333332 20.486652252490124
"2017-08-30 16:28:59.391000" 950966.5666666669 1633436.566666667 20.199591760833872
"2017-08-30 16:33:22.283000" 939353.9892989299 1611506.98929893 20.19950910480652
"2017-08-30 16:37:45.212000" 936990.0321096331 1610400.032109633 20.199424741621925
"2017-08-30 16:42:07.953000" 937160.3964798825 1608286.3964798828 20.19935083576475
"2017-08-30 16:46:30.661000" 937432.6333333334 1605454.6333333333 20.199270514396133
"2017-08-30 16:50:53.533000" 935635.8333333333 1604737.8333333335 20.199184034021616
"2017-08-30 16:55:16.262000" 935720.4999999999 1606314.5000000005 20.199107488356997
"2017-08-30 16:59:39.183000" 936048.5666666669 1603475.566666667 20.199030568836225
"2017-08-30 17:04:02.176000" 935744.9326554424 1606285.9326554425 20.198935953518077
"2017-08-30 17:08:24.687000" 935155.0000000002 1605310.9999999995 20.198857427454918
"2017-08-31 16:29:00.154000" 963024.4800640084 1660234.4800640084 20.544680036710385
"2017-08-31 16:33:22.216000" 951653.7333333335 1637351.7333333334 20.544601935933322
"2017-08-31 16:37:44.231000" 949028.9608268046 1633321.9608268044 20.54452241983818
"2017-08-31 16:42:06.297000" 948593.966666667 1630547.9666666673 20.54444210540699
"2017-08-31 16:46:28.306000" 948937.0422084415 1631739.0422084415 20.544360975157435
"2017-08-31 16:50:50.171000" 948437.4102658174 1631079.4102658173 20.54427903449833
"2017-08-31 16:55:12.378000" 948136.3333333333 1628190.3333333335 20.54419630759286
"2017-08-31 16:59:34.244000" 947180.8066150971 1628893.806615097 20.544112841147967
"2017-08-31 17:03:56.194000" 947667.0333333336 1630074.0333333337 20.54402864404292
"2017-08-31 17:08:18.185000" 947350.3666666665 1630107.3666666667 20.543943753011277
"2017-09-06 16:29:01.718000" 956859.6014335721 1091673.6014335721 20.06085185961832
"2017-09-06 16:33:23.925000" 942814.5135045015 1078385.5135045017 20.057673244268717
"2017-09-06 16:37:46.112000" 940302.5885843834 1076350.5885843835 20.053750161097078
"2017-09-06 16:42:08.438000" 941801.7613135763 1075889.7613135763 20.050348797043032
"2017-09-06 16:46:33.160000" 940315.766666667 1074919.766666667 20.04690361979932
"2017-09-06 16:50:54.991000" 939176.9691117116 1075275.9691117117 20.0430235019458
"2017-09-06 16:55:17.246000" 939574.9000000001 1074432.9000000001 20.039009699351986
"2017-09-06 16:59:39.345000" 939194.4333333333 1072551.433333333 20.035177071457593
"2017-09-06 17:04:01.452000" 937921.1333333333 1071638.133333333 20.03127781698966
"2017-09-06 17:08:23.467000" 936854.0150696808 1069894.0150696805 20.02738853883281
"2017-09-07 16:28:51.906000" 941497.2625279229 1063509.2625279229 19.63716498657308
"2017-09-07 16:33:16.016000" 927579.0935155858 1049057.0935155856 19.627561858308997
"2017-09-07 16:37:38.526000" 926047.2595432573 1046028.2595432574 19.618137096492344
"2017-09-07 16:42:00.482000" 925579.6976565886 1045546.6976565886 19.60895839499771
"2017-09-07 16:46:22.714000" 925743.6726569531 1045146.6726569531 19.60003213362357
"2017-09-07 16:50:44.577000" 925403.8297375704 1046610.8297375704 19.591397111463795
"2017-09-07 16:55:07.322000" 925395.7 1044833.7000000001 19.58305146781496
"2017-09-07 16:59:31.253000" 924671.1666666666 1043864.1666666666 19.57499172022606
"2017-09-07 17:03:53.250000" 924992.1666666666 1043864.1666666665 19.567222974628148
"2017-09-07 17:08:17.265000" 923944.4333333333 1044625.4333333333 19.559863535001842
"2017-09-08 16:28:52.550000" 946818.0899086243 1103255.0899086243 24.88307024891043
"2017-09-08 16:33:15.853000" 931934.8593015113 1086389.8593015112 24.88297045031198
"2017-09-08 16:37:38.208000" 931048.3666666667 1083843.3666666667 24.882861863380064
"2017-09-08 16:42:00.254000" 928511.1936258168 1084249.1936258168 24.882759566762434
"2017-09-08 16:46:22.319000" 927824.9117911792 1082444.9117911793 24.882658517713107
"2017-09-08 16:50:44.538000" 928741.8333333333 1081964.8333333333 24.882548815919836
"2017-09-08 16:55:06.746000" 928873.1666666669 1082990.1666666667 24.88244583922545
"2017-09-08 16:59:29.254000" 928330.706784464 1081610.706784464 24.882338972065472
"2017-09-08 17:03:51.191000" 928611.2503752627 1082682.2503752625 24.882233562893017
"2017-09-08 17:08:14.208000" 927816.3666666666 1081472.3666666667 24.88212602287424
"2017-09-09 16:28:54.122000" 938712.4643988659 1076311.464398866 55.609173885125784
"2017-09-09 16:33:16.465000" 927054.5654740073 1059692.5654740073 55.60915613111362
"2017-09-09 16:37:39.816000" 925694.47870886 1057919.4787088598 55.609124850008925
"2017-09-09 16:42:01.835000" 925510.5421558166 1057392.5421558165 55.6091014510649
"2017-09-09 16:46:23.826000" 924554.166666667 1056284.166666667 55.60907253971544
"2017-09-09 16:50:45.854000" 923731.2333333332 1056510.2333333332 55.60905782613243
"2017-09-09 16:55:07.724000" 923465.9368954706 1054810.9368954708 55.60903246322603
"2017-09-09 16:59:29.399000" 924211.6333333334 1056653.6333333338 55.60901512990672
"2017-09-09 17:03:51.462000" 924394.6333333335 1055277.6333333335 55.609008525424464
"2017-09-09 17:08:13.289000" 924711.3216393768 1054975.321639377 55.60898604507021
"2017-09-11 16:28:53.420000" 938579.7176050937 1080030.7176050935 20.12695845460422
"2017-09-11 16:33:17.037000" 926817.5238730327 1066642.5238730328 20.12687651599829
"2017-09-11 16:37:39.381000" 924105.7186926799 1065665.7186926797 20.126781786319796
"2017-09-11 16:42:01.385000" 922107.9333333331 1064898.933333333 20.126697618486745
"2017-09-11 16:46:23.767000" 920508.5353427583 1064346.535342758 20.12660152205587
"2017-09-11 16:50:45.977000" 918547.0252092436 1063150.0252092436 20.126515703652295
"2017-09-11 16:55:07.800000" 918014.6666666667 1063515.6666666665 20.126423605386197
"2017-09-11 16:59:29.658000" 917978.3271975456 1063305.3271975454 20.126325241034575
"2017-09-11 17:03:51.612000" 915490.9261950799 1062556.92619508 20.126226154353994
